,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
4710,Toyota,FJ,2014,Saudi,Another Color,1,4.0,0,0,Used,199000.0,Dammam,95000.0,False
4711,HAVAL,H6,2020,Saudi,Silver,2,2.0,0,0,Used,20000.0,Dammam,57000.0,False
4712,GMC,Sierra,2021,Saudi,Grey,0,5.3,0,0,Used,2000.0,Dammam,187000.0,False
4713,Nissan,X-Terra,2013,Saudi,White,0,4.0,0,0,Used,95000.0,Qassim,61000.0,False
4714,Toyota,Land Cruiser,2019,Gulf Arabic,White,0,1.5674798161793047,0,1,Used,74000.0,Dammam,180000.0,False
4715,Dodge,Charger,2019,Saudi,Blue,1,1.5674798161793047,0,0,Used,56000.0,Al-Medina,108000.0,False
4716,Mazda,CX9,2020,Saudi,Silver,2,2.5,0,0,Used,31200.0,Dammam,110000.0,False
4717,Kia,Optima,2019,Saudi,Grey,1,2.4,0,0,Used,54000.0,Aseer,1493.0,False
4718,Mercedes,S,2020,Gulf Arabic,Black,0,3.0,0,0,Used,46000.0,Dammam,365000.0,False
4720,Chevrolet,Tahoe,2019,Saudi,Black,2,5.3,0,0,Used,117000.0,Riyadh,145000.0,False
4721,Toyota,Previa,2017,Gulf Arabic,White,2,2.4,0,0,Used,139000.0,Riyadh,69000.0,False
4722,Toyota,Land Cruiser,2014,Gulf Arabic,Another Color,1,4.6,0,0,Used,106000.0,Riyadh,129000.0,False
4724,Lexus,LX,2004,Other,Another Color,0,4.7,0,0,Used,274000.0,Riyadh,65000.0,False
4725,Mercedes,C,2016,Saudi,Silver,1,1.5674798161793047,0,0,Used,140000.0,Dammam,105000.0,False
4727,GMC,Sierra,2014,Other,Brown,0,1.5674798161793047,0,0,Used,235.0,Najran,72000.0,False
4729,Mazda,6,2020,Saudi,Navy,0,2.5,0,0,Used,50000.0,Riyadh,100000.0,False
4730,Hyundai,Other,2011,Other,Black,0,4.6,0,0,Used,270.0,Dammam,30000.0,False
4731,Toyota,Camry,2015,Saudi,Silver,2,2.5,0,0,Used,310000.0,Makkah,30000.0,False
4733,Honda,Accord,2015,Gulf Arabic,Another Color,1,1.5674798161793047,0,0,Used,124040.0,Al-Medina,75000.0,False
4740,GMC,Suburban,2001,Saudi,Bronze,1,1.5674798161793047,0,0,Used,300000.0,Jeddah,15000.0,False
4741,Nissan,Patrol,1999,Saudi,Oily,2,1.6,0,1,Used,600.0,Al-Medina,16000.0,False
4742,Ford,Expedition,2010,Other,Silver,0,5.7,0,0,Used,335000.0,Al-Medina,65000.0,False
4745,Toyota,Hilux,2015,Saudi,White,0,1.5674798161793047,0,1,Used,180.0,Jazan,50000.0,False
4747,Chevrolet,Tahoe,2005,Saudi,Black,0,7.9,0,0,Used,404846.0,Al-Ahsa,13500.0,False
4749,Mercedes,S,2012,Saudi,Brown,1,1.5674798161793047,0,0,Used,170000.0,Jeddah,85000.0,False
4751,Toyota,Yaris,2020,Saudi,White,2,1.5,0,0,Used,23000.0,Makkah,45000.0,False
4752,Kia,K5,2021,Saudi,Grey,2,2.5,0,0,Used,18000.0,Riyadh,88000.0,False
4755,Toyota,Prado,2014,Saudi,White,1,2.7,0,0,Used,160.0,Al-Ahsa,79000.0,False
4757,Kia,Sportage,2015,Saudi,Red,0,1.5674798161793047,0,0,Used,147000.0,Riyadh,38000.0,False
4758,Honda,Civic,2008,Saudi,Silver,0,1.5674798161793047,0,0,Used,450000.0,Dammam,15000.0,False
4761,Mercedes,GLA,2016,Saudi,White,0,1.5674798161793047,0,0,Used,203000.0,Riyadh,68000.0,False
4764,Toyota,Camry,2005,Saudi,Black,0,1.5674798161793047,0,0,Used,437000.0,Qassim,13000.0,False
4765,Toyota,Rush,2020,Saudi,White,2,1.5,0,0,Used,55000.0,Jeddah,52000.0,False
4766,Nissan,Sunny,2011,Saudi,Silver,1,1.6,0,0,Used,212000.0,Riyadh,15000.0,False
4768,Toyota,Hilux,2014,Other,White,1,1.5674798161793047,0,1,Used,432000.0,Riyadh,45000.0,False
4769,Chevrolet,Tahoe,2012,Saudi,Golden,2,1.5674798161793047,0,0,Used,297000.0,Jeddah,52000.0,False
4772,Toyota,Hilux,2015,Saudi,White,0,1.5674798161793047,0,1,Used,374000.0,Hail,72000.0,False
4774,Honda,Accord,2019,Saudi,White,1,2.0,0,0,Used,18000.0,Jeddah,95000.0,False
4775,Ford,Marquis,2008,Saudi,White,1,1.5674798161793047,0,0,Used,380000.0,Taef,15000.0,False
4777,Chevrolet,Suburban,2011,Saudi,Black,1,8.0,0,0,Used,399.0,Al-Jouf,37000.0,False
4778,Ford,Vego,2017,Saudi,White,0,1.4,0,0,Used,93000.0,Riyadh,26000.0,False
4780,Kia,Sportage,2016,Saudi,White,2,2.4,0,0,Used,109000.0,Jubail,40000.0,False
4783,Hyundai,Senta fe,2011,Saudi,White,1,3.5,0,0,Used,140000.0,Riyadh,39000.0,False
4785,Toyota,Camry,2016,Gulf Arabic,White,0,2.5,0,0,Used,247.0,Riyadh,55000.0,False
4786,GMC,Sierra,2013,Saudi,Silver,2,5.3,0,0,Used,292000.0,Dammam,45000.0,False
4787,Ford,Expedition,2018,Saudi,Another Color,0,3.6,0,0,Used,44200.0,Dammam,159000.0,False
4788,Hyundai,Senta fe,2009,Saudi,Silver,0,2.7,0,0,Used,260000.0,Riyadh,21000.0,False
4790,Toyota,Avalon,2013,Saudi,White,0,1.5674798161793047,0,0,Used,200300.0,Riyadh,43000.0,False
4791,FAW,B50,2016,Other,Silver,1,1.8,0,0,Used,125000.0,Yanbu,20000.0,False
4792,Honda,Accord,2012,Saudi,Red,0,3.5,0,0,Used,300.0,Tabouk,36000.0,False
4794,Dodge,Durango,2013,Saudi,White,1,5.7,0,0,Used,253.0,Riyadh,29000.0,False
4795,Toyota,Hiace,2016,Saudi,White,2,2.7,0,1,Used,331000.0,Riyadh,62000.0,False
4798,Chevrolet,Pick up,1981,Saudi,Red,0,4.5,0,0,Used,350000.0,Al-Jouf,30000.0,False
4799,Hyundai,Sonata,2020,Saudi,White,0,2.5,0,0,Used,11000.0,Makkah,110000.0,False
4800,Other,Other,2009,Other,Orange,2,1.5674798161793047,2,1,Used,1300.0,Al-Medina,26000.0,False
4802,Mercedes,C,2016,Saudi,Black,1,2.0,0,0,Used,104000.0,Riyadh,110000.0,False
4804,Hyundai,Bus County,2016,Saudi,Another Color,2,3.9,2,1,Used,132852.0,Riyadh,85000.0,False
4807,Toyota,Camry,2008,Saudi,Silver,1,2.5,0,0,Used,468.0,Riyadh,22000.0,False
4809,Maserati,Gamble,2015,Saudi,White,0,3.0,0,0,Used,76000.0,Khobar,150000.0,False
4810,Toyota,Rav4,2017,Saudi,Grey,1,2.4,0,0,Used,190000.0,Jeddah,60000.0,False
4811,Hyundai,Accent,2015,Saudi,White,2,1.4,0,0,Used,176000.0,Dammam,24000.0,False
4812,Toyota,Furniture,2015,Saudi,White,1,4.0,0,0,Used,205000.0,Riyadh,61000.0,False
4813,Kia,Carnival,2014,Other,Blue,2,6.0,0,0,Used,259066.0,Riyadh,40000.0,False
4815,Mercedes,E,2017,Other,Black,0,3.5,0,0,Used,21000.0,Dammam,275000.0,False
4816,Ford,Expedition,2015,Saudi,Black,1,1.5674798161793047,0,0,Used,225000.0,Riyadh,80000.0,False
4817,Toyota,Camry,2020,Saudi,White,1,1.5674798161793047,1,0,Used,53800.0,Hafar Al-Batin,1700.0,False
4818,Mazda,CX5,2021,Saudi,Grey,2,2.5,0,0,Used,5500.0,Khobar,1262.0,False
4821,Nissan,Sunny,2018,Saudi,White,2,1.5,0,0,Used,99000.0,Dammam,26000.0,False
4822,Jeep,Grand Cherokee,2012,Other,Navy,0,8.0,0,0,Used,210000.0,Riyadh,47000.0,False
4823,Chevrolet,Tahoe,2017,Saudi,Silver,1,5.3,0,0,Used,153000.0,Dammam,125000.0,False
4824,Toyota,Rush,2020,Saudi,White,1,1.5,0,0,Used,19000.0,Aseer,61000.0,False
4825,Kia,Cerato,2018,Saudi,Silver,2,1.6,0,0,Used,57000.0,Dammam,39500.0,False
4826,Jeep,Grand Cherokee,2015,Saudi,Another Color,0,5.7,0,0,Used,196.0,Makkah,83000.0,False
4827,Lexus,LX,2021,Saudi,Bronze,0,5.7,0,0,Used,9100.0,Dammam,459000.0,False
4828,Mercedes,S,2021,Saudi,Grey,0,4.0,0,0,Used,49000.0,Jeddah,375000.0,False
4829,Nissan,X-Trail,2016,Saudi,Black,2,2.5,0,0,Used,115000.0,Riyadh,50000.0,False
4830,Hyundai,Tucson,2011,Saudi,White,1,2.0,0,0,Used,190000.0,Jeddah,25000.0,False
4832,Dodge,Charger,2016,Saudi,Navy,0,6.2,0,0,Used,99000.0,Riyadh,215000.0,False
4833,Dodge,Charger,2019,Saudi,Another Color,1,3.6,0,0,Used,51000.0,Jubail,2069.0,False
4835,Kia,Opirus,2006,Other,Another Color,1,3.5,0,0,Used,25500.0,Riyadh,14000.0,False
4836,Toyota,Yaris,2011,Saudi,Another Color,2,1.5,0,1,Used,330000.0,Dammam,15000.0,False
4837,Toyota,Camry,2009,Saudi,White,2,1.5674798161793047,0,1,Used,374000.0,Al-Ahsa,25000.0,False
4838,Ford,Expedition,2012,Saudi,Grey,0,5.4,0,0,Used,179500.0,Jeddah,50000.0,False
4839,Ford,Explorer,2015,Gulf Arabic,Black,2,1.5674798161793047,0,0,Used,206400.0,Riyadh,53000.0,False
4840,Nissan,Datsun,2016,Saudi,White,0,2.0,0,1,Used,22000.0,Riyadh,45000.0,False
4841,Toyota,Camry,2016,Saudi,Navy,0,1.0,0,0,Used,75000.0,Riyadh,62000.0,False
4843,Chevrolet,Caprice,2007,Gulf Arabic,Another Color,1,6.0,0,0,Used,300.0,Riyadh,15000.0,False
4844,Ford,Taurus,2011,Saudi,Black,1,3.5,0,0,Used,230.0,Riyadh,35000.0,False
4845,Mitsubishi,Pajero,2016,Saudi,White,1,3.5,0,0,Used,271000.0,Riyadh,55000.0,False
4846,Toyota,Prado,2020,Saudi,White,0,4.0,0,0,Used,8000.0,Jeddah,174000.0,False
4847,Toyota,Cressida,1996,Saudi,White,1,1.5,0,1,Used,100000.0,Al-Medina,6500.0,False
4848,Kia,Mohave,2014,Saudi,Grey,2,3.8,0,0,Used,256000.0,Riyadh,30000.0,False
4850,Hyundai,Tucson,2017,Saudi,Golden,0,1.6,0,0,Used,101.0,Al-Medina,65000.0,False
4851,Toyota,Corolla,2018,Saudi,White,2,1.6,0,0,Used,47286.0,Dammam,49000.0,False
4852,Toyota,FJ,2017,Saudi,White,1,4.0,0,0,Used,127000.0,Dammam,117000.0,False
4853,Hyundai,Azera,2016,Saudi,Another Color,0,3.5,0,0,Used,146000.0,Jeddah,56500.0,False
4854,Toyota,Prado,2005,Gulf Arabic,White,1,2.7,0,1,Used,315.0,Makkah,30000.0,False
4855,Ford,Taurus,2012,Saudi,Silver,2,3.6,0,0,Used,132000.0,Riyadh,45000.0,False
4856,Ford,Expedition,2008,Other,Black,0,1.8,0,0,Used,299000.0,Dammam,22000.0,False
4859,Chevrolet,Optra,2009,Saudi,Silver,1,2.0,0,1,Used,290000.0,Dammam,7500.0,False
4861,Hyundai,Accent,2013,Saudi,White,2,1.4,0,0,Used,85000.0,Al-Medina,16000.0,False
4862,Mazda,CX9,2011,Saudi,Oily,0,3.7,0,0,Used,315000.0,Al-Medina,33000.0,False
4863,BMW,The 5,2016,Saudi,Black,0,2.0,0,0,Used,250000.0,Riyadh,59000.0,False
4864,Toyota,Corolla,2018,Saudi,White,2,2.0,0,0,Used,245000.0,Khobar,41000.0,False
4899,Lexus,LX,2017,Gulf Arabic,Navy,0,5.7,0,0,Used,80897.0,Riyadh,350000.0,False
4900,Lexus,GX,2015,Saudi,Golden,0,4.6,0,0,Used,170000.0,Dammam,135000.0,False
4902,Nissan,Datsun,2011,Saudi,White,1,1.6,0,1,Used,390.0,Qassim,23500.0,False
4903,Chevrolet,Tahoe,2015,Saudi,Golden,2,1.5674798161793047,0,0,Used,179.0,Riyadh,102000.0,False
4905,Peugeot,301,2014,Saudi,Grey,1,1.6,0,0,Used,100000.0,Makkah,16000.0,False
4906,Toyota,Land Cruiser 70,2012,Gulf Arabic,Brown,1,4.0,0,1,Used,286000.0,Tabouk,66000.0,False
4907,Toyota,Camry,1999,Saudi,White,2,2.4,0,1,Used,400.0,Tabouk,20000.0,False
4908,Hyundai,Elantra,2011,Other,White,1,1.5674798161793047,0,1,Used,290.0,Riyadh,12000.0,False
4909,Toyota,Camry,2016,Saudi,White,1,1.5674798161793047,0,0,Used,180000.0,Riyadh,27000.0,False
4910,Chrysler,C300,2013,Other,Blue,0,5.7,0,0,Used,178000.0,Dammam,45000.0,False
4911,Chevrolet,Caprice,2013,Saudi,Silver,2,6.0,0,0,Used,54000.0,Dammam,79000.0,False
4912,Toyota,Hilux,2015,Gulf Arabic,White,1,1.5674798161793047,0,1,Used,310.0,Riyadh,40000.0,False
4913,Toyota,Land Cruiser,2012,Saudi,White,0,5.7,0,0,Used,311000.0,Jeddah,115000.0,False
4914,Ford,Mustang,2007,Saudi,Black,0,1.5674798161793047,0,1,Used,300000.0,Jeddah,28000.0,False
4915,Chevrolet,Tahoe,2011,Saudi,Silver,1,5.3,0,0,Used,275000.0,Aseer,40000.0,False
4916,Chevrolet,Suburban,2012,Saudi,Brown,2,1.5674798161793047,0,0,Used,220.0,Jeddah,65000.0,False
4917,Toyota,Yaris,2017,Saudi,White,2,1.3,0,0,Used,127000.0,Jeddah,29000.0,False
4919,Toyota,Camry,2004,Saudi,White,1,1.5674798161793047,0,1,Used,400000.0,Riyadh,15000.0,False
4920,Kia,Cerato,2016,Other,White,1,1.6,2,0,Used,62000.0,Qassim,44000.0,False
4921,Toyota,Furniture,2014,Saudi,White,0,1.5674798161793047,0,0,Used,400000.0,Sakaka,50000.0,False
4922,Toyota,FJ,2010,Saudi,White,1,4.0,0,0,Used,300700.0,Riyadh,60000.0,False
4923,BMW,X,2004,Saudi,Blue,0,3.0,0,0,Used,150.0,Jeddah,16000.0,False
4926,Hyundai,H1,2014,Saudi,Grey,0,1.5674798161793047,0,0,Used,185.0,Al-Medina,39000.0,False
4929,Kia,Rio,2019,Saudi,Blue,0,1.4,0,0,Used,48000.0,Riyadh,38000.0,False
4933,Lexus,ES,2019,Saudi,White,0,2.0,0,0,Used,47000.0,Jeddah,190000.0,False
4934,Toyota,Ciocca,2016,Saudi,Silver,1,5.7,0,0,Used,117000.0,Najran,140000.0,False
4935,Lexus,GS,2018,Gulf Arabic,White,0,5.0,0,0,Used,95000.0,Riyadh,250000.0,False
4938,Hyundai,Sonata,2019,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,28000.0,Riyadh,64000.0,False
4939,Toyota,Yaris,2016,Other,Silver,2,1.5674798161793047,0,0,Used,223000.0,Jubail,25000.0,False
4940,Genesis,Prestige,2015,Gulf Arabic,White,1,3.8,0,0,Used,85343.0,Tabouk,81000.0,False
4944,Toyota,Camry,2018,Saudi,Bronze,2,1.8,0,0,Used,102.0,Qassim,52000.0,False
4945,Kia,Sorento,2016,Saudi,Grey,0,3.3,0,0,Used,116000.0,Riyadh,53000.0,False
4949,Honda,Odyssey,2016,Saudi,Grey,1,1.5674798161793047,0,0,Used,185000.0,Riyadh,52000.0,False
4953,Hyundai,Accent,2010,Saudi,White,1,1.2,0,1,Used,198.0,Qassim,12000.0,False
4954,Nissan,Armada,2015,Saudi,Oily,1,5.8,0,0,Used,129500.0,Riyadh,40000.0,False
4955,BMW,The 3,2017,Saudi,White,0,1.4,0,0,Used,110000.0,Khobar,75000.0,False
4956,Dodge,Charger,2017,Saudi,Grey,0,1.5674798161793047,0,0,Used,140000.0,Dammam,80000.0,False
4958,Honda,Accord,2015,Saudi,Red,0,1.5,0,0,Used,137000.0,Dammam,68000.0,False
4959,Toyota,Hilux,2014,Gulf Arabic,White,0,2.4,0,1,Used,290000.0,Riyadh,40000.0,False
4961,Jeep,Compass,2011,Saudi,White,0,2.4,0,0,Used,245000.0,Riyadh,24000.0,False
4963,Mitsubishi,Attrage,2019,Saudi,Grey,2,1.2,0,0,Used,19000.0,Dammam,32000.0,False
4964,Kia,Rio,2012,Other,Grey,0,1.5674798161793047,0,0,Used,179.0,Riyadh,18000.0,False
4965,Toyota,Avalon,2019,Saudi,White,1,3.5,0,0,Used,65000.0,Dammam,123000.0,False
4966,Mazda,3,2015,Saudi,Red,0,2.0,0,0,Used,74000.0,Jeddah,55000.0,False
4969,Ford,F150,2017,Saudi,White,0,2.8,0,0,Used,28000.0,Al-Medina,175000.0,False
4972,Toyota,Yaris,2020,Saudi,White,2,1.5,0,0,Used,23000.0,Makkah,45000.0,False
4974,Toyota,Land Cruiser Pickup,2020,Saudi,Another Color,0,4.0,0,1,Used,31888.0,Riyadh,155000.0,False
4975,Toyota,Hilux,1991,Gulf Arabic,White,2,2.4,0,1,Used,9999.0,Riyadh,16000.0,False
4976,Toyota,Land Cruiser,2013,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,186.0,Tabouk,138000.0,False
4978,Hyundai,Sonata,2016,Saudi,White,0,2.4,0,0,Used,155.0,Riyadh,48000.0,False
4980,Toyota,Land Cruiser,2007,Saudi,White,0,4.8,0,0,Used,514.0,Riyadh,60000.0,False
4981,Lexus,LX,2014,Gulf Arabic,Golden,1,2.4,0,0,Used,168000.0,Aseer,190000.0,False
4985,GMC,Suburban,2006,Saudi,Silver,0,1.5674798161793047,0,0,Used,86000.0,Riyadh,50000.0,False
4986,Nissan,Sentra,2019,Saudi,Silver,0,1.6,0,0,Used,71000.0,Riyadh,43500.0,False
4988,GAC,GS3,2021,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,9000.0,Riyadh,46000.0,False
4990,Mitsubishi,Pajero,2007,Saudi,White,0,1.5674798161793047,0,0,Used,360000.0,Aseer,17500.0,False
4991,Changan,Eado,2020,Saudi,Blue,2,1.6,0,0,Used,87235.0,Riyadh,42500.0,False
4992,Toyota,Hilux,2016,Saudi,White,0,2.7,0,1,Used,28000.0,Dammam,94000.0,False
4993,Mazda,6,2016,Other,Another Color,2,1.5674798161793047,0,0,Used,122000.0,Qassim,53000.0,False
4994,Toyota,Avalon,2019,Saudi,White,2,3.5,0,0,Used,47000.0,Khobar,116000.0,False
4996,Toyota,Corolla,2001,Saudi,Silver,1,1.3,0,1,Used,600000.0,Dammam,10000.0,False
4997,Toyota,Hilux,1990,Saudi,White,2,1.5674798161793047,0,1,Used,100.0,Al-Baha,15000.0,False
4998,Toyota,Coaster,2011,Saudi,White,2,1.5674798161793047,2,1,Used,238000.0,Jubail,78000.0,False
5001,GMC,Terrain,2014,Saudi,Black,0,3.6,0,0,Used,112000.0,Dammam,47000.0,False
5002,Toyota,Camry,2020,Saudi,White,0,2.4,0,0,Used,2000.0,Makkah,119000.0,False
5003,Honda,CRV,2014,Saudi,White,1,2.4,0,0,Used,215000.0,Dammam,50000.0,False
5005,Toyota,Corolla,2020,Saudi,White,2,1.6,0,0,Used,30500.0,Riyadh,62000.0,False
5007,Lexus,LS,2013,Other,White,0,8.0,0,0,Used,217000.0,Jeddah,120000.0,False
5008,Nissan,Patrol,2008,Saudi,Silver,1,4.8,0,1,Used,610000.0,Riyadh,32000.0,False
5011,Mercedes,S,2002,Gulf Arabic,Golden,1,1.5674798161793047,0,0,Used,348.0,Al-Ahsa,12500.0,False
5012,Mitsubishi,Pajero,2016,Saudi,White,0,1.5674798161793047,0,0,Used,201074.0,Riyadh,55000.0,False
5015,Mitsubishi,Attrage,2021,Saudi,White,1,1.5674798161793047,0,0,Used,3000.0,Jazan,35000.0,False
5016,Lexus,ES,2008,Other,Black,0,3.5,0,0,Used,206000.0,Jubail,28000.0,False
5017,Mercedes,C,2016,Saudi,White,0,1.5674798161793047,0,0,Used,93000.0,Jazan,75000.0,False
5018,Ford,Victoria,2011,Other,Black,0,1.5674798161793047,0,0,Used,342.0,Najran,23000.0,False
5019,BMW,X,2015,Saudi,White,0,2.0,0,0,Used,92000.0,Jeddah,72000.0,False
5020,BMW,X,2015,Saudi,White,0,2.0,0,0,Used,92000.0,Jeddah,72000.0,False
5022,MG,350,2013,Other,Bronze,1,1.5674798161793047,0,0,Used,150000.0,Riyadh,13900.0,False
5023,Genesis,G70,2016,Saudi,Grey,2,1.5674798161793047,0,0,Used,300000.0,Riyadh,65000.0,False
5028,Hyundai,Accent,2014,Saudi,White,0,1.6,0,0,Used,324000.0,Taef,20000.0,False
5029,Kia,Carenz,2007,Other,Silver,1,2.0,0,0,Used,350.0,Riyadh,10000.0,False
5031,Chevrolet,Impala,2015,Other,Silver,0,3.5,0,0,Used,106000.0,Al-Ahsa,75000.0,False
5032,Ford,Expedition,2015,Saudi,White,1,1.5674798161793047,0,0,Used,142000.0,Al-Ahsa,77000.0,False
5033,Dodge,Charger,2018,Saudi,Grey,1,1.5674798161793047,0,0,Used,124000.0,Al-Ahsa,99000.0,False
5034,Ford,Fusion,2015,Saudi,White,1,1.5674798161793047,0,0,Used,118000.0,Al-Ahsa,43000.0,False
5035,Ford,Taurus,2016,Other,White,0,3.5,0,0,Used,148000.0,Al-Ahsa,77000.0,False
5036,Toyota,Prado,2018,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,78000.0,Al-Ahsa,135000.0,False
5037,GMC,Yukon,2018,Saudi,Navy,1,1.5674798161793047,0,0,Used,114000.0,Al-Ahsa,152000.0,False
5038,Lexus,ES,2017,Other,Golden,0,1.5674798161793047,0,0,Used,101000.0,Al-Ahsa,119000.0,False
5039,Ford,Edge,2013,Saudi,Black,1,3.5,0,0,Used,106000.0,Al-Ahsa,45000.0,False
5040,Mercedes,S,2010,Other,Navy,1,5.5,0,0,Used,228811.0,Al-Ahsa,70000.0,False
5041,Toyota,Hilux,2016,Saudi,White,0,1.5674798161793047,0,0,Used,90000.0,Al-Ahsa,79000.0,False
5042,Toyota,Camry,2016,Saudi,Grey,0,1.5674798161793047,0,0,Used,176000.0,Al-Ahsa,69000.0,False
5044,Chevrolet,Aveo,2007,Saudi,Navy,2,1.6,0,1,Used,280.0,Taef,8000.0,False
5045,Nissan,Sunny,2018,Saudi,Brown,1,1.5,0,0,Used,114000.0,Tabouk,27000.0,False
5046,Ford,Taurus,2019,Saudi,White,2,2.0,0,0,Used,60000.0,Dammam,78000.0,False
5047,Hyundai,Accent,2019,Saudi,Silver,2,1.5674798161793047,0,0,Used,68000.0,Dammam,40000.0,False
5048,Lexus,ES,2019,Gulf Arabic,Red,1,2.5,0,0,Used,13029.0,Riyadh,145000.0,False
5049,Ford,Edge,2007,Saudi,Black,0,1.4,0,0,Used,350000.0,Jeddah,16500.0,False
5051,Toyota,Yaris,2017,Saudi,White,2,1.5,0,0,Used,250000.0,Aseer,26000.0,False
5052,Mazda,6,2016,Gulf Arabic,Red,0,2.5,0,0,Used,100000.0,Riyadh,46000.0,False
5053,Kia,Carnival,2017,Gulf Arabic,White,1,3.8,0,0,Used,77000.0,Riyadh,58000.0,False
5054,INFINITI,Q,2019,Gulf Arabic,Silver,1,2.0,0,0,Used,5000.0,Riyadh,90000.0,False
5055,Chevrolet,Tahoe,2017,Saudi,Black,1,5.7,0,0,Used,55000.0,Jeddah,153000.0,False
5056,Toyota,Innova,2018,Saudi,Grey,2,2.7,0,0,Used,70000.0,Jeddah,67000.0,False
5057,Jeep,Wrangler,2015,Saudi,Black,0,3.5,0,0,Used,27956.0,Jeddah,105000.0,False
5058,Mazda,CX5,2020,Saudi,Red,2,2.5,0,0,Used,25000.0,Jeddah,84000.0,False
5059,Nissan,Maxima,2017,Saudi,White,1,3.5,0,0,Used,56000.0,Jeddah,78000.0,False
5060,Nissan,X-Trail,2018,Saudi,Black,2,2.5,0,0,Used,78794.0,Jeddah,68000.0,False
5061,Nissan,Maxima,2016,Saudi,Blue,2,3.5,0,0,Used,84000.0,Jeddah,67000.0,False
5062,Nissan,KICKS,2020,Saudi,Another Color,2,1.5,0,0,Used,3990.0,Jeddah,67000.0,False
5063,Hyundai,Sonata,2018,Saudi,Another Color,2,2.4,0,0,Used,41853.0,Jeddah,60000.0,False
5064,Nissan,KICKS,2019,Saudi,White,2,1.5,0,0,Used,28000.0,Jeddah,58000.0,False
5065,Chrysler,C300,2012,Saudi,Navy,0,3.5,0,0,Used,160000.0,Jeddah,55500.0,False
5067,Renault,Duster,2017,Saudi,Silver,2,2.0,0,0,Used,124000.0,Riyadh,26000.0,False
5068,Dodge,Charger,2013,Saudi,Navy,0,5.7,0,0,Used,145000.0,Yanbu,35000.0,False
5072,Toyota,FJ,2020,Saudi,White,2,4.0,0,0,Used,87700.0,Riyadh,117000.0,False
5073,Hyundai,Senta fe,2016,Saudi,White,1,3.0,0,0,Used,131.0,Riyadh,65000.0,False
5074,Kia,Cerato,2016,Saudi,Grey,2,1.6,0,0,Used,115000.0,Riyadh,28000.0,False
5075,Land Rover,Range Rover,2013,Saudi,White,0,5.6,0,0,Used,223000.0,Dammam,80000.0,False
5076,Chevrolet,Caprice,2010,Saudi,Silver,1,3.6,0,0,Used,260000.0,Riyadh,29000.0,False
5077,Isuzu,Dyna,2014,Saudi,White,2,1.8,2,1,Used,300.0,Riyadh,94000.0,False
5081,MG,6,2019,Saudi,Red,0,2.0,0,0,Used,107.0,Jeddah,50000.0,False
5082,Mercedes,C,2017,Other,Grey,0,2.0,0,0,Used,20000.0,Jeddah,180000.0,False
5085,Audi,A7,2017,Saudi,Red,0,2.0,0,0,Used,127000.0,Makkah,135000.0,False
5087,Hyundai,Accent,2020,Saudi,White,0,1.6,0,0,Used,34000.0,Jeddah,56000.0,False
5088,Lexus,ES,2021,Saudi,Black,0,3.5,0,0,Used,25000.0,Makkah,230000.0,False
5090,Toyota,Land Cruiser,2013,Saudi,White,0,1.5674798161793047,0,0,Used,280.0,Najran,100000.0,False
5091,GMC,Yukon,2017,Saudi,Golden,2,1.5674798161793047,0,0,Used,175000.0,Riyadh,120000.0,False
5093,Jeep,Grand Cherokee,2017,Saudi,Brown,0,3.6,0,0,Used,124.0,Riyadh,100000.0,False
5094,Nissan,Pathfinder,2009,Gulf Arabic,White,1,2.0,0,0,Used,245000.0,Dammam,19000.0,False
5095,Nissan,Sunny,2019,Saudi,Silver,2,1.5,0,0,Used,93000.0,Riyadh,29500.0,False
5096,Hyundai,Elantra,2017,Saudi,Grey,1,2.0,0,0,Used,159000.0,Riyadh,39000.0,False
5098,Kia,Carnival,2016,Saudi,Grey,0,1.5674798161793047,0,0,Used,21000.0,Jazan,65000.0,False
5099,Hyundai,Elantra,2017,Saudi,Silver,2,2.0,0,0,Used,126009.0,Riyadh,40500.0,False
5100,Toyota,Innova,2017,Saudi,White,0,2.4,0,0,Used,167000.0,Jazan,70000.0,False
5101,Toyota,Rav4,2017,Saudi,White,1,2.5,0,0,Used,126000.0,Riyadh,75000.0,False
5102,Geely,Emgrand,2019,Saudi,Golden,0,1.5674798161793047,0,0,Used,66000.0,Jeddah,40000.0,False
5104,Nissan,Patrol,2005,Saudi,Another Color,2,1.5674798161793047,0,0,Used,340000.0,Dammam,35000.0,False
5105,Chevrolet,Silverado,2018,Saudi,Silver,2,5.3,0,0,Used,127000.0,Dammam,85000.0,False
5106,Porsche,Cayenne,2012,Saudi,Brown,0,3.5,0,0,Used,13900.0,Jeddah,95000.0,False
5107,Toyota,Camry,2015,Saudi,Black,0,2.0,0,0,Used,26000.0,Jeddah,43000.0,False
5108,Jeep,Grand Cherokee,2014,Saudi,Grey,0,5.8,0,0,Used,270000.0,Jeddah,60000.0,False
5110,Chevrolet,Silverado,2016,Saudi,Silver,1,5.3,0,0,Used,179000.0,Hail,95000.0,False
